"CollectionUtils.java:464"$1$"		public void remove() throws UnsupportedOperationException {"
"CollectionUtils.java:465"$1$"			throw new UnsupportedOperationException(""Not supported"");"
"CollectionUtils.java:466"$1$"		}"
"CollectionUtils.java:467"$0$"	}"
"CollectionUtils.java:468"$0$""
"CollectionUtils.java:469"$0$""
"CollectionUtils.java:470"$0$"	/**"
"CollectionUtils.java:471"$0$"	 * Adapts a Map to the MultiValueMap contract."
"CollectionUtils.java:472"$0$"	 */"
"CollectionUtils.java:473"$0$"	@SuppressWarnings(""serial"")"
"CollectionUtils.java:474"$1$"	private static class MultiValueMapAdapter<K, V> implements MultiValueMap<K, V>, Serializable {"
"CollectionUtils.java:475"$1$""
"CollectionUtils.java:476"$1$"		private final Map<K, List<V>> map;"
"CollectionUtils.java:477"$1$""
"CollectionUtils.java:478"$1$"		public MultiValueMapAdapter(Map<K, List<V>> map) {"
"CollectionUtils.java:479"$1$"			Assert.notNull(map, ""'map' must not be null"");"
"CollectionUtils.java:480"$1$"			this.map = map;"
"CollectionUtils.java:481"$1$"		}"
"CollectionUtils.java:482"$0$""
"CollectionUtils.java:483"$0$"		@Override"
"CollectionUtils.java:484"$0$"		@Nullable"
"CollectionUtils.java:485"$1$"		public V getFirst(K key) {"
"CollectionUtils.java:486"$1$"			List<V> values = this.map.get(key);"
"CollectionUtils.java:487"$1$"			return (values != null ? values.get(0) : null);"
"CollectionUtils.java:488"$1$"		}"
"CollectionUtils.java:489"$0$""
"CollectionUtils.java:490"$0$"		@Override"
"CollectionUtils.java:491"$1$"		public void add(K key, @Nullable V value) {"
"CollectionUtils.java:492"$1$"			List<V> values = this.map.computeIfAbsent(key, k -> new LinkedList<>());"
"CollectionUtils.java:493"$1$"			values.add(value);"
"CollectionUtils.java:494"$1$"		}"
"CollectionUtils.java:495"$0$""
"CollectionUtils.java:496"$0$"		@Override"
"CollectionUtils.java:497"$1$"		public void addAll(K key, List<? extends V> values) {"
"CollectionUtils.java:498"$1$"			List<V> currentValues = this.map.computeIfAbsent(key, k -> new LinkedList<>());"
"CollectionUtils.java:499"$1$"			currentValues.addAll(values);"
"CollectionUtils.java:500"$1$"		}"
"CollectionUtils.java:501"$0$""
"CollectionUtils.java:502"$0$"		@Override"
"CollectionUtils.java:503"$1$"		public void addAll(MultiValueMap<K, V> values) {"
"CollectionUtils.java:504"$1$"			for (Entry<K, List<V>> entry : values.entrySet()) {"
"CollectionUtils.java:505"$1$"				addAll(entry.getKey(), entry.getValue());"
"CollectionUtils.java:506"$1$"			}"
"CollectionUtils.java:507"$0$"		}"
"CollectionUtils.java:508"$0$""
"CollectionUtils.java:509"$0$"		@Override"
"CollectionUtils.java:510"$1$"		public void set(K key, @Nullable V value) {"
"CollectionUtils.java:511"$1$"			List<V> values = new LinkedList<>();"
"CollectionUtils.java:512"$1$"			values.add(value);"
"CollectionUtils.java:513"$1$"			this.map.put(key, values);"
"CollectionUtils.java:514"$1$"		}"
"CollectionUtils.java:515"$0$""
"CollectionUtils.java:516"$0$"		@Override"
"CollectionUtils.java:517"$1$"		public void setAll(Map<K, V> values) {"
"CollectionUtils.java:518"$1$"			values.forEach(this::set);"
"CollectionUtils.java:519"$1$"		}"
"CollectionUtils.java:520"$0$""
"CollectionUtils.java:521"$0$"		@Override"
"CollectionUtils.java:522"$1$"		public Map<K, V> toSingleValueMap() {"
"CollectionUtils.java:523"$1$"			LinkedHashMap<K, V> singleValueMap = new LinkedHashMap<>(this.map.size());"
"CollectionUtils.java:524"$1$"			this.map.forEach((key, value) -> singleValueMap.put(key, value.get(0)));"
"CollectionUtils.java:525"$1$"			return singleValueMap;"
"CollectionUtils.java:526"$1$"		}"
"CollectionUtils.java:527"$0$""
"CollectionUtils.java:528"$0$"		@Override"
"CollectionUtils.java:529"$1$"		public int size() {"
"CollectionUtils.java:530"$1$"			return this.map.size();"
"CollectionUtils.java:531"$1$"		}"
"CollectionUtils.java:532"$0$""
"CollectionUtils.java:533"$0$"		@Override"
"CollectionUtils.java:534"$1$"		public boolean isEmpty() {"
"CollectionUtils.java:535"$1$"			return this.map.isEmpty();"
"CollectionUtils.java:536"$1$"		}"
"CollectionUtils.java:537"$0$""
"CollectionUtils.java:538"$0$"		@Override"
"CollectionUtils.java:539"$1$"		public boolean containsKey(Object key) {"
"CollectionUtils.java:540"$1$"			return this.map.containsKey(key);"
"CollectionUtils.java:541"$1$"		}"
"CollectionUtils.java:542"$0$""
"CollectionUtils.java:543"$0$"		@Override"
"CollectionUtils.java:544"$1$"		public boolean containsValue(Object value) {"
"CollectionUtils.java:545"$1$"			return this.map.containsValue(value);"
"CollectionUtils.java:546"$1$"		}"
"CollectionUtils.java:547"$0$""
"CollectionUtils.java:548"$0$"		@Override"
"CollectionUtils.java:549"$1$"		public List<V> get(Object key) {"
"CollectionUtils.java:550"$1$"			return this.map.get(key);"
"CollectionUtils.java:551"$1$"		}"
"CollectionUtils.java:552"$0$""
"CollectionUtils.java:553"$0$"		@Override"
"CollectionUtils.java:554"$1$"		public List<V> put(K key, List<V> value) {"
"CollectionUtils.java:555"$1$"			return this.map.put(key, value);"
"CollectionUtils.java:556"$1$"		}"
"CollectionUtils.java:557"$0$""
"CollectionUtils.java:558"$0$"		@Override"
"CollectionUtils.java:559"$1$"		public List<V> remove(Object key) {"
"CollectionUtils.java:560"$1$"			return this.map.remove(key);"
"CollectionUtils.java:561"$1$"		}"
"CollectionUtils.java:562"$0$""
"CollectionUtils.java:563"$0$"		@Override"
"CollectionUtils.java:564"$1$"		public void putAll(Map<? extends K, ? extends List<V>> map) {"
"CollectionUtils.java:565"$1$"			this.map.putAll(map);"
"CollectionUtils.java:566"$1$"		}"
"CollectionUtils.java:567"$0$""
"CollectionUtils.java:568"$0$"		@Override"
"CollectionUtils.java:569"$1$"		public void clear() {"
"CollectionUtils.java:570"$1$"			this.map.clear();"
"CollectionUtils.java:571"$1$"		}"
"CollectionUtils.java:572"$0$""
"CollectionUtils.java:573"$0$"		@Override"
"CollectionUtils.java:574"$1$"		public Set<K> keySet() {"
"CollectionUtils.java:575"$1$"			return this.map.keySet();"
"CollectionUtils.java:576"$1$"		}"
"CollectionUtils.java:577"$0$""
"CollectionUtils.java:578"$0$"		@Override"
"CollectionUtils.java:579"$1$"		public Collection<List<V>> values() {"
"CollectionUtils.java:580"$1$"			return this.map.values();"
"CollectionUtils.java:581"$1$"		}"
"CollectionUtils.java:582"$0$""
"CollectionUtils.java:583"$0$"		@Override"
"CollectionUtils.java:584"$1$"		public Set<Entry<K, List<V>>> entrySet() {"
"CollectionUtils.java:585"$1$"			return this.map.entrySet();"
"CollectionUtils.java:586"$1$"		}"
"CollectionUtils.java:587"$0$""
"CollectionUtils.java:588"$0$"		@Override"
"CollectionUtils.java:589"$1$"		public boolean equals(@Nullable Object other) {"
"CollectionUtils.java:590"$1$"			if (this == other) {"
"CollectionUtils.java:591"$1$"				return true;"
"CollectionUtils.java:592"$1$"			}"
"CollectionUtils.java:593"$0$"			return this.map.equals(other);"
"CollectionUtils.java:594"$0$"		}"
"CollectionUtils.java:595"$0$""
"CollectionUtils.java:596"$0$"		@Override"
"CollectionUtils.java:597"$1$"		public int hashCode() {"
"CollectionUtils.java:598"$1$"			return this.map.hashCode();"
"CollectionUtils.java:599"$1$"		}"
"CollectionUtils.java:600"$0$""
"CollectionUtils.java:601"$0$"		@Override"
"CollectionUtils.java:602"$1$"		public String toString() {"
"CollectionUtils.java:603"$1$"			return this.map.toString();"
"CollectionUtils.java:604"$1$"		}"
"CollectionUtils.java:605"$0$"	}"
"CollectionUtils.java:606"$0$""
"CollectionUtils.java:607"$0$"}"
"AutoPopulatingList.java:1"$0$"/*"
"AutoPopulatingList.java:2"$0$" * Copyright 2002-2018 the original author or authors."
"AutoPopulatingList.java:3"$0$" *"
"AutoPopulatingList.java:4"$0$" * Licensed under the Apache License, Version 2.0 (the ""License"");"
"AutoPopulatingList.java:5"$0$" * you may not use this file except in compliance with the License."
"AutoPopulatingList.java:6"$0$" * You may obtain a copy of the License at"
"AutoPopulatingList.java:7"$0$" *"
"AutoPopulatingList.java:8"$0$" *      https://www.apache.org/licenses/LICENSE-2.0"
"AutoPopulatingList.java:9"$0$" *"
"AutoPopulatingList.java:10"$0$" * Unless required by applicable law or agreed to in writing, software"
"AutoPopulatingList.java:11"$0$" * distributed under the License is distributed on an ""AS IS"" BASIS,"
"AutoPopulatingList.java:12"$0$" * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied."
"AutoPopulatingList.java:13"$0$" * See the License for the specific language governing permissions and"
"AutoPopulatingList.java:14"$0$" * limitations under the License."
"AutoPopulatingList.java:15"$0$" */"
"AutoPopulatingList.java:16"$0$""
"AutoPopulatingList.java:17"$0$"package org.springframework.util;"
"AutoPopulatingList.java:18"$0$""
"AutoPopulatingList.java:19"$0$"import java.io.Serializable;"
"AutoPopulatingList.java:20"$0$"import java.lang.reflect.InvocationTargetException;"
"AutoPopulatingList.java:21"$0$"import java.lang.reflect.Modifier;"
"AutoPopulatingList.java:22"$0$"import java.util.ArrayList;"
"AutoPopulatingList.java:23"$0$"import java.util.Collection;"
"AutoPopulatingList.java:24"$0$"import java.util.Iterator;"
"AutoPopulatingList.java:25"$0$"import java.util.List;"
"AutoPopulatingList.java:26"$0$"import java.util.ListIterator;"
"AutoPopulatingList.java:27"$0$""
"AutoPopulatingList.java:28"$0$"import org.springframework.lang.Nullable;"
"AutoPopulatingList.java:29"$0$""
"AutoPopulatingList.java:30"$0$"/**"
"AutoPopulatingList.java:31"$1$" * Simple {@link List} wrapper class that allows for elements to be"
"AutoPopulatingList.java:32"$0$" * automatically populated as they are requested. This is particularly"
"AutoPopulatingList.java:33"$1$" * useful for data binding to {@link List Lists}, allowing for elements"
"AutoPopulatingList.java:34"$1$" * to be created and added to the {@link List} in a ""just in time"" fashion."
"AutoPopulatingList.java:35"$0$" *"
"AutoPopulatingList.java:36"$0$" * <p>Note: This class is not thread-safe. To create a thread-safe version,"
"AutoPopulatingList.java:37"$1$" * use the {@link java.util.Collections#synchronizedList} utility methods."
"AutoPopulatingList.java:38"$0$" *"
"AutoPopulatingList.java:39"$1$" * <p>Inspired by {@code LazyList} from Commons Collections."
"AutoPopulatingList.java:40"$0$" *"
"AutoPopulatingList.java:41"$0$" * @author Rob Harrop"
"AutoPopulatingList.java:42"$0$" * @author Juergen Hoeller"
"AutoPopulatingList.java:43"$0$" * @since 2.0"
"AutoPopulatingList.java:44"$0$" * @param <E> the element type"
"AutoPopulatingList.java:45"$0$" */"
"AutoPopulatingList.java:46"$0$"SuppressWarnings(""serial"")"
"AutoPopulatingList.java:47"$1$"public class AutoPopulatingList<E> implements List<E>, Serializable {"
"AutoPopulatingList.java:48"$1$""
"AutoPopulatingList.java:49"$1$"	/**"
"AutoPopulatingList.java:50"$1$"	 * The {@link List} that all operations are eventually delegated to."
"AutoPopulatingList.java:51"$1$"	 */"
"AutoPopulatingList.java:52"$1$"	private final List<E> backingList;"
"AutoPopulatingList.java:53"$1$""
"AutoPopulatingList.java:54"$1$"	/**"
"AutoPopulatingList.java:55"$1$"	 * The {@link ElementFactory} to use to create new {@link List} elements"
"AutoPopulatingList.java:56"$1$"	 * on demand."
"AutoPopulatingList.java:57"$1$"	 */"
"AutoPopulatingList.java:58"$1$"	private final ElementFactory<E> elementFactory;"
"AutoPopulatingList.java:59"$1$""
"AutoPopulatingList.java:60"$1$""
"AutoPopulatingList.java:61"$1$"	/**"
"AutoPopulatingList.java:62"$1$"	 * Creates a new {@code AutoPopulatingList} that is backed by a standard"
"AutoPopulatingList.java:63"$1$"	 * {@link ArrayList} and adds new instances of the supplied {@link Class element Class}"
"AutoPopulatingList.java:64"$1$"	 * to the backing {@link List} on demand."
"AutoPopulatingList.java:65"$1$"	 */"
"AutoPopulatingList.java:66"$1$"	public AutoPopulatingList(Class<? extends E> elementClass) {"
"AutoPopulatingList.java:67"$1$"		this(new ArrayList<>(), elementClass);"
"AutoPopulatingList.java:68"$1$"	}"
"AutoPopulatingList.java:69"$0$""
"AutoPopulatingList.java:70"$0$"	/**"
"AutoPopulatingList.java:71"$1$"	 * Creates a new {@code AutoPopulatingList} that is backed by the supplied {@link List}"
"AutoPopulatingList.java:72"$1$"	 * and adds new instances of the supplied {@link Class element Class} to the backing"
"AutoPopulatingList.java:73"$1$"	 * {@link List} on demand."
"AutoPopulatingList.java:74"$0$"	 */"
"AutoPopulatingList.java:75"$1$"	public AutoPopulatingList(List<E> backingList, Class<? extends E> elementClass) {"
"AutoPopulatingList.java:76"$1$"		this(backingList, new ReflectiveElementFactory<>(elementClass));"
"AutoPopulatingList.java:77"$1$"	}"
"AutoPopulatingList.java:78"$0$""
"AutoPopulatingList.java:79"$0$"	/**"
"AutoPopulatingList.java:80"$1$"	 * Creates a new {@code AutoPopulatingList} that is backed by a standard"
"AutoPopulatingList.java:81"$1$"	 * {@link ArrayList} and creates new elements on demand using the supplied {@link ElementFactory}."
"AutoPopulatingList.java:82"$0$"	 */"
"AutoPopulatingList.java:83"$1$"	public AutoPopulatingList(ElementFactory<E> elementFactory) {"
"AutoPopulatingList.java:84"$1$"		this(new ArrayList<>(), elementFactory);"
"AutoPopulatingList.java:85"$1$"	}"
"AutoPopulatingList.java:86"$0$""
"AutoPopulatingList.java:87"$0$"	/**"
"AutoPopulatingList.java:88"$1$"	 * Creates a new {@code AutoPopulatingList} that is backed by the supplied {@link List}"
"AutoPopulatingList.java:89"$1$"	 * and creates new elements on demand using the supplied {@link ElementFactory}."
"AutoPopulatingList.java:90"$0$"	 */"
"AutoPopulatingList.java:91"$1$"	public AutoPopulatingList(List<E> backingList, ElementFactory<E> elementFactory) {"
"AutoPopulatingList.java:92"$1$"		Assert.notNull(backingList, ""Backing List must not be null"");"
"AutoPopulatingList.java:93"$1$"		Assert.notNull(elementFactory, ""Element factory must not be null"");"
"AutoPopulatingList.java:94"$1$"		this.backingList = backingList;"
"AutoPopulatingList.java:95"$1$"		this.elementFactory = elementFactory;"
"AutoPopulatingList.java:96"$1$"	}"
"AutoPopulatingList.java:97"$0$""
"AutoPopulatingList.java:98"$0$""
"AutoPopulatingList.java:99"$0$"	@Override"
"AutoPopulatingList.java:100"$1$"	public void add(int index, E element) {"
"AutoPopulatingList.java:101"$1$"		this.backingList.add(index, element);"
"AutoPopulatingList.java:102"$1$"	}"
"AutoPopulatingList.java:103"$0$""
"AutoPopulatingList.java:104"$0$"	@Override"
"AutoPopulatingList.java:105"$1$"	public boolean add(E o) {"
"AutoPopulatingList.java:106"$1$"		return this.backingList.add(o);"
"AutoPopulatingList.java:107"$1$"	}"
"AutoPopulatingList.java:108"$0$""
"AutoPopulatingList.java:109"$0$"	@Override"
"AutoPopulatingList.java:110"$1$"	public boolean addAll(Collection<? extends E> c) {"
"AutoPopulatingList.java:111"$1$"		return this.backingList.addAll(c);"
"AutoPopulatingList.java:112"$1$"	}"
"AutoPopulatingList.java:113"$0$""
"AutoPopulatingList.java:114"$0$"	@Override"
"AutoPopulatingList.java:115"$1$"	public boolean addAll(int index, Collection<? extends E> c) {"
"AutoPopulatingList.java:116"$1$"		return this.backingList.addAll(index, c);"
"AutoPopulatingList.java:117"$1$"	}"
"AutoPopulatingList.java:118"$0$""
"AutoPopulatingList.java:119"$0$"	@Override"
"AutoPopulatingList.java:120"$1$"	public void clear() {"
"AutoPopulatingList.java:121"$1$"		this.backingList.clear();"
"AutoPopulatingList.java:122"$1$"	}"
"AutoPopulatingList.java:123"$0$""
"AutoPopulatingList.java:124"$0$"	@Override"
"AutoPopulatingList.java:125"$1$"	public boolean contains(Object o) {"
"AutoPopulatingList.java:126"$1$"		return this.backingList.contains(o);"
"AutoPopulatingList.java:127"$1$"	}"
"AutoPopulatingList.java:128"$0$""
"AutoPopulatingList.java:129"$0$"	@Override"
"AutoPopulatingList.java:130"$1$"	public boolean containsAll(Collection<?> c) {"
"AutoPopulatingList.java:131"$1$"		return this.backingList.containsAll(c);"
"AutoPopulatingList.java:132"$1$"	}"
"AutoPopulatingList.java:133"$0$""
"AutoPopulatingList.java:134"$0$"	/**"
"AutoPopulatingList.java:135"$0$"	 * Get the element at the supplied index, creating it if there is"
"AutoPopulatingList.java:136"$0$"	 * no element at that index."
"AutoPopulatingList.java:137"$0$"	 */"
"AutoPopulatingList.java:138"$0$"	@Override"
"AutoPopulatingList.java:139"$1$"	public E get(int index) {"
"AutoPopulatingList.java:140"$1$"		int backingListSize = this.backingList.size();"
"AutoPopulatingList.java:141"$1$"		E element = null;"
"AutoPopulatingList.java:142"$1$"		if (index < backingListSize) {"
"AutoPopulatingList.java:143"$1$"			element = this.backingList.get(index);"
"AutoPopulatingList.java:144"$1$"			if (element == null) {"
"AutoPopulatingList.java:145"$1$"				element = this.elementFactory.createElement(index);"
"AutoPopulatingList.java:146"$1$"				this.backingList.set(index, element);"
"AutoPopulatingList.java:147"$1$"			}"
"AutoPopulatingList.java:148"$0$"		}"
"AutoPopulatingList.java:149"$1$"		else {"
"AutoPopulatingList.java:150"$1$"			for (int x = backingListSize; x < index; x++) {"
"AutoPopulatingList.java:151"$1$"				this.backingList.add(null);"
"AutoPopulatingList.java:152"$1$"			}"
"AutoPopulatingList.java:153"$0$"			element = this.elementFactory.createElement(index);"
"AutoPopulatingList.java:154"$0$"			this.backingList.add(element);"
"AutoPopulatingList.java:155"$0$"		}"
"AutoPopulatingList.java:156"$0$"		return element;"
"AutoPopulatingList.java:157"$0$"	}"
"AutoPopulatingList.java:158"$0$""
"AutoPopulatingList.java:159"$0$"	@Override"
"AutoPopulatingList.java:160"$1$"	public int indexOf(Object o) {"
"AutoPopulatingList.java:161"$1$"		return this.backingList.indexOf(o);"
"AutoPopulatingList.java:162"$1$"	}"
"AutoPopulatingList.java:163"$0$""
"AutoPopulatingList.java:164"$0$"	@Override"
"AutoPopulatingList.java:165"$1$"	public boolean isEmpty() {"
"AutoPopulatingList.java:166"$1$"		return this.backingList.isEmpty();"
"AutoPopulatingList.java:167"$1$"	}"
"AutoPopulatingList.java:168"$0$""
"AutoPopulatingList.java:169"$0$"	@Override"
"AutoPopulatingList.java:170"$1$"	public Iterator<E> iterator() {"
"AutoPopulatingList.java:171"$1$"		return this.backingList.iterator();"
"AutoPopulatingList.java:172"$1$"	}"
"AutoPopulatingList.java:173"$0$""
"AutoPopulatingList.java:174"$0$"	@Override"
"AutoPopulatingList.java:175"$1$"	public int lastIndexOf(Object o) {"
"AutoPopulatingList.java:176"$1$"		return this.backingList.lastIndexOf(o);"
"AutoPopulatingList.java:177"$1$"	}"
"AutoPopulatingList.java:178"$0$""
"AutoPopulatingList.java:179"$0$"	@Override"
"AutoPopulatingList.java:180"$1$"	public ListIterator<E> listIterator() {"
"AutoPopulatingList.java:181"$1$"		return this.backingList.listIterator();"
"AutoPopulatingList.java:182"$1$"	}"
"AutoPopulatingList.java:183"$0$""
"AutoPopulatingList.java:184"$0$"	@Override"
"AutoPopulatingList.java:185"$1$"	public ListIterator<E> listIterator(int index) {"
"AutoPopulatingList.java:186"$1$"		return this.backingList.listIterator(index);"
"AutoPopulatingList.java:187"$1$"	}"
"AutoPopulatingList.java:188"$0$""
"AutoPopulatingList.java:189"$0$"	@Override"
"AutoPopulatingList.java:190"$1$"	public E remove(int index) {"
"AutoPopulatingList.java:191"$1$"		return this.backingList.remove(index);"
"AutoPopulatingList.java:192"$1$"	}"
"AutoPopulatingList.java:193"$0$""
"AutoPopulatingList.java:194"$0$"	@Override"
"AutoPopulatingList.java:195"$1$"	public boolean remove(Object o) {"
